280,1763403310.7285483
281,1763403310.7619047
282,1763403310.7952614
283,1763403310.8286178
284,1763403310.8619747
285,1763403310.8953311
286,1763403310.9286876
287,1763403310.9620442
288,1763403310.9954007
289,1763403311.028757
290,1763403311.0621138
291,1763403311.0954702
292,1763403311.0954702
293,1763403311.162183
294,1763403311.1955397
295,1763403311.228896
296,1763403311.2622523
297,1763403311.328965
298,1763403311.3623214
299,1763403311.3956776
300,1763403311.4290338
301,1763403311.46239
302,1763403311.4957461
303,1763403311.5291026
304,1763403311.5624588
305,1763403311.5624588
306,1763403311.6291711
307,1763403311.6625273
308,1763403311.6958835
309,1763403311.7292397
310,1763403311.7625957
311,1763403311.7959518
312,1763403311.829308
313,1763403311.8626642
314,1763403311.8960204
315,1763403311.9293766
316,1763403311.9627326
317,1763403311.996089
318,1763403312.0294452
319,1763403312.0628011
320,1763403312.0961573
321,1763403312.1295133
322,1763403312.1628695
323,1763403312.2295816
324,1763403312.2629378
325,1763403312.296294
326,1763403312.32965
327,1763403312.363006
328,1763403312.3963623
329,1763403312.4297183
330,1763403312.4630744
331,1763403312.5964987
332,1763403312.5964987
333,1763403312.6632106
334,1763403312.6965668
335,1763403312.7299228
336,1763403312.7632787
337,1763403312.8299906
338,1763403312.8633466
339,1763403312.8967028
340,1763403312.930059
341,1763403312.963415
342,1763403312.9967709
343,1763403312.9967709
344,1763403313.0634825
345,1763403313.0968385
346,1763403313.1301944
347,1763403313.1635504
348,1763403313.1969063
349,1763403313.230263
350,1763403313.26362
351,1763403313.2969768
352,1763403313.3303335
353,1763403313.3636904
354,1763403313.3970473
355,1763403313.430404
356,1763403313.463761
357,1763403313.4971178
358,1763403313.5638316
359,1763403313.5638316
360,1763403313.6305451
361,1763403313.663902
362,1763403313.6972587
363,1763403313.7306156
364,1763403313.7639725
365,1763403313.7973294
366,1763403313.8306863
367,1763403313.864043
368,1763403313.8974
369,1763403313.9307566
370,1763403313.9641135
371,1763403313.9974704
372,1763403314.030827
373,1763403314.0641842
374,1763403314.0975409
375,1763403314.1308978
376,1763403314.1976113
377,1763403314.2309685
378,1763403314.2643256
379,1763403314.2976828
380,1763403314.3310401
381,1763403314.3643973
382,1763403314.3643973
383,1763403314.4311113
384,1763403314.4644685
385,1763403314.4978256
386,1763403314.5311828
387,1763403314.5645401
388,1763403314.5978973
389,1763403314.6312544
390,1763403314.6646116
