x,timestamps
30566,1762472566.0788631
30567,1762472566.0788631
30568,1762472566.0788631
30569,1762472566.0788631
30570,1762472566.0788631
30571,1762472566.0788631
30572,1762472566.0788631
30573,1762472566.0788631
30574,1762472566.0788631
30575,1762472566.0788631
30576,1762472566.0788631
30577,1762472566.0788631
30578,1762472566.0788631
30579,1762472566.0788631
30580,1762472566.0788631
30581,1762472566.0788631
30582,1762472566.0788631
30583,1762472566.0788631
30584,1762472566.0788631
30585,1762472566.0788631
30586,1762472566.0788631
30587,1762472566.0788631
30588,1762472566.0788631
30589,1762472566.0788631
30590,1762472566.0788631
30591,1762472566.0788631
30592,1762472566.0788631
30593,1762472566.0788631
30594,1762472566.0788631
30595,1762472566.0788631
30596,1762472566.0788631
30597,1762472566.0788631
30598,1762472566.0788631
30599,1762472566.0788631
30600,1762472566.0788631
30601,1762472566.2793155
30602,1762472566.2793155
30603,1762472566.2793155
30604,1762472566.2793155
30605,1762472566.2793155
30606,1762472566.2793155
30607,1762472566.2793155
30608,1762472566.2793155
30609,1762472566.2793155
30610,1762472566.2793155
30611,1762472566.2793155
30612,1762472566.2793155
30613,1762472566.2793155
30614,1762472566.2793155
30615,1762472566.2793155
30616,1762472566.2793155
30617,1762472566.2793155
30618,1762472566.2793155
30619,1762472566.2793155
30620,1762472566.2793155
30621,1762472566.2793155
30622,1762472566.2793155
30623,1762472566.2793155
30624,1762472566.2793155
30625,1762472566.2793155
30626,1762472566.2793155
30627,1762472566.2793155
30628,1762472566.2793155
30629,1762472566.2793155
30630,1762472566.2793155
30631,1762472566.2793155
30632,1762472566.2793155
30633,1762472566.2793155
30634,1762472566.2793155
30635,1762472566.2793155
30636,1762472566.2793155
30637,1762472566.2793155
30638,1762472566.2793155
30639,1762472566.2793155
30640,1762472566.2793155
30641,1762472566.2793155
30642,1762472566.2793155
30643,1762472566.2793155
30644,1762472566.2793155
30645,1762472566.2793155
30646,1762472566.2793155
30647,1762472566.2793155
30648,1762472566.2793155
30649,1762472566.2793155
30650,1762472566.2793155
30651,1762472566.2793155
30652,1762472566.2793155
30653,1762472566.2793155
30654,1762472566.2793155
30655,1762472566.2793155
30656,1762472566.2793155
30657,1762472566.2793155
30658,1762472566.2793155
30659,1762472566.2793155
30660,1762472566.2793155
30661,1762472566.2793155
30662,1762472566.2793155
30663,1762472566.2793155
30664,1762472566.2793155
30665,1762472566.2793155
30666,1762472566.2793155
30667,1762472566.2793155
30668,1762472566.2793155
30669,1762472566.2793155
30670,1762472566.2793155
30671,1762472566.508923
30672,1762472566.508923
30673,1762472566.508923
30674,1762472566.508923
30675,1762472566.508923
30676,1762472566.508923
30677,1762472566.508923
30678,1762472566.508923
30679,1762472566.508923
30680,1762472566.508923
30681,1762472566.508923
30682,1762472566.508923
30683,1762472566.508923
30684,1762472566.508923
30685,1762472566.508923
30686,1762472566.508923
30687,1762472566.508923
30688,1762472566.508923
30689,1762472566.508923
30690,1762472566.508923
30691,1762472566.508923
30692,1762472566.508923
30693,1762472566.508923
30694,1762472566.508923
30695,1762472566.508923
30696,1762472566.508923
30697,1762472566.508923
30698,1762472566.508923
30699,1762472566.508923
30700,1762472566.508923
30701,1762472566.508923
30702,1762472566.508923
30703,1762472566.508923
30704,1762472566.508923
30705,1762472566.508923
30706,1762472566.508923
30707,1762472566.508923
30708,1762472566.508923
30709,1762472566.508923
30710,1762472566.508923
30711,1762472566.6488605
30712,1762472566.6488605
30713,1762472566.6488605
30714,1762472566.6488605
30715,1762472566.6488605
30716,1762472566.6488605
30717,1762472566.6488605
30718,1762472566.6488605
30719,1762472566.6488605
30720,1762472566.6488605
30721,1762472566.6488605
30722,1762472566.6488605
30723,1762472566.6488605
30724,1762472566.6488605
30725,1762472566.6488605
30726,1762472566.6488605
30727,1762472566.6488605
30728,1762472566.6488605
30729,1762472566.6488605
30730,1762472566.6488605
30731,1762472566.6488605
30732,1762472566.6488605
30733,1762472566.7190542
30734,1762472566.7190542
30735,1762472566.7190542
30736,1762472566.7190542
30737,1762472566.7190542
30738,1762472566.7393048
30739,1762472566.7393048
30740,1762472566.7393048
30741,1762472566.7393048
30742,1762472566.7393048
30743,1762472566.7393048
30744,1762472566.7393048
30745,1762472566.7393048
30746,1762472566.7690246
30747,1762472566.7690246
30748,1762472566.7690246
30749,1762472566.7795925
30750,1762472566.7795925
30751,1762472566.7795925
30752,1762472566.7795925
30753,1762472566.7795925
30754,1762472566.7795925
30755,1762472566.7795925
30756,1762472566.7795925
30757,1762472566.7795925
30758,1762472566.7795925
30759,1762472566.7795925
30760,1762472566.7795925
30761,1762472566.7795925
30762,1762472566.7795925
30763,1762472566.7795925
30764,1762472566.7795925
30765,1762472566.7795925
30766,1762472566.7795925
30767,1762472566.7795925
30768,1762472566.7795925
30769,1762472566.7795925
30770,1762472566.7795925
30771,1762472566.7795925
30772,1762472566.7795925
30773,1762472566.7795925
30774,1762472566.7795925
30775,1762472566.7795925
30776,1762472566.7795925
30777,1762472566.7795925
30778,1762472566.7795925
30779,1762472566.7795925
30780,1762472566.7795925
30781,1762472566.7795925
30782,1762472566.7795925
30783,1762472566.7795925
30784,1762472566.7795925
30785,1762472566.7795925
30786,1762472566.7795925
30787,1762472566.7795925
30788,1762472566.7795925
30789,1762472566.9188693
30790,1762472566.9188693
30791,1762472566.9188693
30792,1762472566.9188693
30793,1762472566.9188693
30794,1762472566.9188693
30795,1762472566.9188693
30796,1762472566.9188693
30797,1762472566.948932
30798,1762472566.948932
30799,1762472566.948932
30800,1762472566.948932
30801,1762472566.948932
30802,1762472566.948932
30803,1762472566.948932
30804,1762472566.948932
30805,1762472566.948932
30806,1762472566.948932
30807,1762472566.948932
30808,1762472566.948932
30809,1762472566.948932
30810,1762472566.948932
30811,1762472566.948932
30812,1762472566.948932
30813,1762472566.948932
30814,1762472566.948932
30815,1762472566.948932
30816,1762472566.948932
30817,1762472566.948932
30818,1762472566.948932
30819,1762472566.948932
30820,1762472566.948932
30821,1762472566.948932
30822,1762472566.948932
30823,1762472566.948932
30824,1762472566.948932
30825,1762472566.948932
30826,1762472566.948932
30827,1762472566.948932
30828,1762472566.948932
30829,1762472566.948932
30830,1762472566.948932
30831,1762472566.948932
30832,1762472566.948932
30833,1762472566.948932
30834,1762472566.948932
30835,1762472566.948932
30836,1762472566.948932
30837,1762472566.948932
30838,1762472566.948932
30839,1762472566.948932
30840,1762472566.948932
30841,1762472566.948932
30842,1762472566.948932
30843,1762472566.948932
30844,1762472566.948932
30845,1762472566.948932
30846,1762472566.948932
30847,1762472566.948932
30848,1762472566.948932
30849,1762472566.948932
30850,1762472566.948932
30851,1762472566.948932
30852,1762472566.948932
30853,1762472566.948932
30854,1762472566.948932
30855,1762472566.948932
30856,1762472566.948932
30857,1762472566.948932
30858,1762472566.948932
30859,1762472566.948932
30860,1762472566.948932
30861,1762472566.948932
30862,1762472566.948932
30863,1762472566.948932
30864,1762472566.948932
30865,1762472566.948932
30866,1762472566.948932
30867,1762472566.948932
30868,1762472566.948932
30869,1762472566.948932
30870,1762472566.948932
30871,1762472566.948932
30872,1762472566.948932
30873,1762472566.948932
30874,1762472566.948932
30875,1762472566.948932
30876,1762472566.948932
30877,1762472566.948932
30878,1762472566.948932
30879,1762472566.948932
30880,1762472566.948932
30881,1762472566.948932
30882,1762472566.948932
30883,1762472566.948932
30884,1762472566.948932
30885,1762472566.948932
30886,1762472566.948932
30887,1762472566.948932
30888,1762472566.948932
30889,1762472566.948932
30890,1762472566.948932
30891,1762472566.948932
30892,1762472566.948932
30893,1762472566.948932
30894,1762472566.948932
30895,1762472566.948932
30896,1762472566.948932
30897,1762472566.948932
30898,1762472566.948932
30899,1762472566.948932
30900,1762472566.948932
30901,1762472566.948932
30902,1762472566.948932
30903,1762472566.948932
30904,1762472566.948932
30905,1762472566.948932
30906,1762472566.948932
30907,1762472566.948932
30908,1762472566.948932
30909,1762472566.948932
30910,1762472566.948932
30911,1762472566.948932
30912,1762472566.948932
30913,1762472566.948932
30914,1762472566.948932
30915,1762472566.948932
30916,1762472566.948932
30917,1762472566.948932
30918,1762472566.948932
30919,1762472566.948932
30920,1762472566.948932
30921,1762472566.948932
30922,1762472566.948932
30923,1762472566.948932
30924,1762472566.948932
30925,1762472566.948932
30926,1762472566.948932
30927,1762472566.948932
30928,1762472566.948932
30929,1762472566.948932
30930,1762472566.948932
30931,1762472566.948932
30932,1762472566.948932
30933,1762472566.948932
30934,1762472566.948932
30935,1762472566.948932
30936,1762472566.948932
30937,1762472566.948932
30938,1762472566.948932
30939,1762472566.948932
30940,1762472566.948932
30941,1762472566.948932
30942,1762472566.948932
30943,1762472566.948932
30944,1762472566.948932
30945,1762472566.948932
30946,1762472566.948932
30947,1762472566.948932
30948,1762472566.948932
30949,1762472566.948932
30950,1762472566.948932
30951,1762472566.948932
30952,1762472566.948932
30953,1762472566.948932
30954,1762472566.948932
30955,1762472566.948932
30956,1762472566.948932
30957,1762472566.948932
30958,1762472566.948932
30959,1762472566.948932
30960,1762472566.948932
30961,1762472566.948932
30962,1762472566.948932
30963,1762472566.948932
30964,1762472566.948932
30965,1762472566.948932
30966,1762472566.948932
30967,1762472566.948932
30968,1762472566.948932
30969,1762472566.948932
30970,1762472566.948932
30971,1762472566.948932
30972,1762472566.948932
30973,1762472566.948932
30974,1762472566.948932
30975,1762472566.948932
30976,1762472566.948932
30977,1762472566.948932
30978,1762472566.948932
30979,1762472566.948932
30980,1762472566.948932
30981,1762472566.948932
30982,1762472566.948932
30983,1762472566.948932
30984,1762472566.948932
30985,1762472566.948932
30986,1762472566.948932
30987,1762472566.948932
30988,1762472566.948932
30989,1762472566.948932
30990,1762472566.948932
30991,1762472566.948932
30992,1762472566.948932
30993,1762472566.948932
30994,1762472566.948932
30995,1762472566.948932
30996,1762472566.948932
30997,1762472566.948932
30998,1762472566.948932
30999,1762472566.948932
31000,1762472566.948932
31001,1762472566.948932
31002,1762472566.948932
31003,1762472566.948932
31004,1762472566.948932
31005,1762472566.948932
31006,1762472566.948932
31007,1762472566.948932
31008,1762472566.948932
31009,1762472566.948932
31010,1762472566.948932
31011,1762472566.948932
31012,1762472566.948932
31013,1762472566.948932
31014,1762472566.948932
31015,1762472566.948932
31016,1762472566.948932
31017,1762472566.948932
31018,1762472566.948932
31019,1762472566.948932
31020,1762472566.948932
31021,1762472566.948932
31022,1762472566.948932
31023,1762472566.948932
31024,1762472566.948932
31025,1762472566.948932
31026,1762472566.948932
31027,1762472566.948932
31028,1762472566.948932
31029,1762472566.948932
31030,1762472566.948932
31031,1762472566.948932
31032,1762472566.948932
31033,1762472566.948932
31034,1762472566.948932
31035,1762472566.948932
31036,1762472566.948932
31037,1762472566.948932
31038,1762472566.948932
31039,1762472566.948932
31040,1762472566.948932
31041,1762472566.948932
31042,1762472566.948932
31043,1762472566.948932
31044,1762472566.948932
31045,1762472566.948932
31046,1762472566.948932
31047,1762472566.948932
31048,1762472566.948932
31049,1762472566.948932
31050,1762472566.948932
31051,1762472566.948932
31052,1762472566.948932
31053,1762472566.948932
31054,1762472566.948932
31055,1762472566.948932
31056,1762472566.948932
31057,1762472566.948932
31058,1762472566.948932
31059,1762472566.948932
31060,1762472566.948932
31061,1762472566.948932
31062,1762472566.948932
31063,1762472566.948932
31064,1762472566.948932
31065,1762472566.948932
31066,1762472566.948932
31067,1762472566.948932
31068,1762472566.948932
31069,1762472566.948932
31070,1762472566.948932
31071,1762472566.948932
31072,1762472566.948932
31073,1762472566.948932
31074,1762472566.948932
31075,1762472566.948932
31076,1762472566.948932
31077,1762472566.948932
31078,1762472566.948932
31079,1762472566.948932
31080,1762472566.948932
31081,1762472566.948932
31082,1762472566.948932
31083,1762472566.948932
31084,1762472566.948932
31085,1762472566.948932
31086,1762472566.948932
31087,1762472566.948932
31088,1762472566.948932
31089,1762472566.948932
31090,1762472566.948932
31091,1762472566.948932
31092,1762472566.948932
31093,1762472566.948932
31094,1762472566.948932
31095,1762472566.948932
31096,1762472566.948932
31097,1762472566.948932
31098,1762472566.948932
31099,1762472566.948932
31100,1762472566.948932
31101,1762472566.948932
31102,1762472566.948932
31103,1762472566.948932
31104,1762472566.948932
31105,1762472566.948932
31106,1762472566.948932
31107,1762472566.948932
31108,1762472566.948932
31109,1762472566.948932
31110,1762472566.948932
31111,1762472566.948932
31112,1762472566.948932
31113,1762472566.948932
31114,1762472566.948932
31115,1762472566.948932
31116,1762472566.948932
31117,1762472566.948932
31118,1762472566.948932
31119,1762472566.948932
31120,1762472566.948932
31121,1762472566.948932
31122,1762472568.0290217
31123,1762472568.0290217
31124,1762472568.0290217
31125,1762472568.0290217
31126,1762472568.0290217
31127,1762472568.0290217
31128,1762472568.0290217
31129,1762472568.0290217
31130,1762472568.0290217
31131,1762472568.0290217
31132,1762472568.0290217
31133,1762472568.0690455
31134,1762472568.0690455
31135,1762472568.0690455
31136,1762472568.0690455
31137,1762472568.0821466
31138,1762472568.088937
31139,1762472568.088937
31140,1762472568.088937
31141,1762472568.0991783
31142,1762472568.0991783
31143,1762472568.0991783
31144,1762472568.1090508
31145,1762472568.1090508
31146,1762472568.1090508
31147,1762472568.1090508
31148,1762472568.119396
31149,1762472568.119396
31150,1762472568.1290796
31151,1762472568.1290796
31152,1762472568.1290796
31153,1762472568.1290796
31154,1762472568.1394322
31155,1762472568.1394322
31156,1762472568.1394322
31157,1762472568.1394322
31158,1762472568.149435
31159,1762472568.159415
31160,1762472568.159415
31161,1762472568.159415
31162,1762472568.1694448
31163,1762472568.1694448
31164,1762472568.1694448
31165,1762472568.1794007
31166,1762472568.1794007
31167,1762472568.1794007
31168,1762472568.1894255
31169,1762472568.1894255
31170,1762472568.1894255
31171,1762472568.1894255
31172,1762472568.1994443
31173,1762472568.1994443
31174,1762472568.2093365
31175,1762472568.2093365
31176,1762472568.2093365
31177,1762472568.2093365
31178,1762472568.220154
31179,1762472568.220154
31180,1762472568.220154
31181,1762472568.2293098
31182,1762472568.2293098
31183,1762472568.2394087
31184,1762472568.2394087
31185,1762472568.2394087
31186,1762472568.2494593
31187,1762472568.2494593
31188,1762472568.2494593
31189,1762472568.2494593
31190,1762472568.2593937
31191,1762472568.2593937
31192,1762472568.2593937
31193,1762472568.271521
31194,1762472568.271521
31195,1762472568.2794602
31196,1762472568.2794602
31197,1762472568.2794602
31198,1762472568.2895849
31199,1762472568.2895849
31200,1762472568.2895849
31201,1762472568.2993367
31202,1762472568.2993367
31203,1762472568.2993367
31204,1762472568.309436
31205,1762472568.309436
31206,1762472568.309436
31207,1762472568.309436
31208,1762472568.3201516
31209,1762472568.3201516
31210,1762472568.3293424
31211,1762472568.3293424
31212,1762472568.3293424
31213,1762472568.3293424
31214,1762472568.3293424
31215,1762472568.3441572
31216,1762472568.3493247
31217,1762472568.3493247
31218,1762472568.3493247
31219,1762472568.3589528
31220,1762472568.3589528
31221,1762472568.3589528
31222,1762472568.3693469
31223,1762472568.3693469
31224,1762472568.3693469
31225,1762472568.3693469
31226,1762472568.3693469
31227,1762472568.3693469
31228,1762472568.3693469
31229,1762472568.3693469
31230,1762472568.3693469
31231,1762472568.3693469
31232,1762472568.3693469
31233,1762472568.3693469
31234,1762472568.3693469
31235,1762472568.3693469
31236,1762472568.3693469
31237,1762472568.3693469
31238,1762472568.3693469
31239,1762472568.3693469
31240,1762472568.3693469
31241,1762472568.3693469
31242,1762472568.3693469
31243,1762472568.3693469
31244,1762472568.3693469
31245,1762472568.3693469
31246,1762472568.3693469
31247,1762472568.3693469
31248,1762472568.3693469
31249,1762472568.3693469
31250,1762472568.3693469
31251,1762472568.3693469
31252,1762472568.3693469
31253,1762472568.3693469
31254,1762472568.3693469
31255,1762472568.3693469
31256,1762472568.3693469
31257,1762472568.3693469
31258,1762472568.3693469
31259,1762472568.3693469
31260,1762472568.3693469
31261,1762472568.3693469
31262,1762472568.3693469
31263,1762472568.3693469
31264,1762472568.3693469
31265,1762472568.3693469
31266,1762472568.3693469
31267,1762472568.3693469
31268,1762472568.3693469
31269,1762472568.3693469
31270,1762472568.3693469
31271,1762472568.3693469
31272,1762472568.529339
31273,1762472568.529339
31274,1762472568.529339
31275,1762472568.529339
31276,1762472568.529339
31277,1762472568.529339
31278,1762472568.529339
31279,1762472568.529339
31280,1762472568.529339
31281,1762472568.529339
31282,1762472568.529339
31283,1762472568.529339
31284,1762472568.529339
31285,1762472568.529339
31286,1762472568.529339
31287,1762472568.529339
31288,1762472568.529339
31289,1762472568.529339
31290,1762472568.529339
31291,1762472568.529339
31292,1762472568.529339
31293,1762472568.529339
31294,1762472568.529339
31295,1762472568.529339
31296,1762472568.529339
31297,1762472568.529339
31298,1762472568.529339
31299,1762472568.529339
31300,1762472568.529339
31301,1762472568.529339
31302,1762472568.529339
31303,1762472568.529339
31304,1762472568.529339
31305,1762472568.529339
31306,1762472568.529339
31307,1762472568.529339
31308,1762472568.529339
31309,1762472568.529339
31310,1762472568.529339
31311,1762472568.529339
31312,1762472568.529339
31313,1762472568.529339
31314,1762472568.529339
31315,1762472568.529339
31316,1762472568.529339
31317,1762472568.529339
31318,1762472568.529339
31319,1762472568.529339
31320,1762472568.529339
31321,1762472568.529339
31322,1762472568.529339
31323,1762472568.529339
31324,1762472568.529339
31325,1762472568.529339
31326,1762472568.529339
31327,1762472568.529339
31328,1762472568.529339
31329,1762472568.529339
31330,1762472568.529339
31331,1762472568.529339
31332,1762472568.529339
31333,1762472568.529339
31334,1762472568.529339
31335,1762472568.529339
31336,1762472568.529339
31337,1762472568.529339
31338,1762472568.529339
31339,1762472568.529339
31340,1762472568.529339
31341,1762472568.529339
31342,1762472568.529339
31343,1762472568.529339
31344,1762472568.529339
31345,1762472568.529339
31346,1762472568.529339
31347,1762472568.529339
31348,1762472568.529339
31349,1762472568.529339
31350,1762472568.529339
31351,1762472568.529339
31352,1762472568.529339
31353,1762472568.529339
31354,1762472568.529339
31355,1762472568.529339
31356,1762472568.529339
31357,1762472568.529339
31358,1762472568.529339
31359,1762472568.529339
31360,1762472568.529339
31361,1762472568.529339
31362,1762472568.529339
31363,1762472568.529339
31364,1762472568.529339
31365,1762472568.529339
31366,1762472568.529339
31367,1762472568.529339
31368,1762472568.529339
31369,1762472568.529339
31370,1762472568.529339
31371,1762472568.529339
31372,1762472568.529339
31373,1762472568.529339
31374,1762472568.529339
31375,1762472568.529339
31376,1762472568.529339
31377,1762472568.529339
31378,1762472568.529339
31379,1762472568.529339
31380,1762472568.529339
31381,1762472568.529339
31382,1762472568.529339
31383,1762472568.529339
31384,1762472568.529339
31385,1762472568.529339
31386,1762472568.529339
31387,1762472568.529339
31388,1762472568.529339
31389,1762472568.529339
31390,1762472568.529339
31391,1762472568.529339
31392,1762472568.529339
31393,1762472568.529339
31394,1762472568.529339
31395,1762472568.529339
31396,1762472568.529339
31397,1762472568.529339
31398,1762472568.529339
31399,1762472568.529339
31400,1762472568.529339
31401,1762472568.529339
31402,1762472568.529339
31403,1762472568.529339
31404,1762472568.529339
31405,1762472568.529339
31406,1762472568.529339
31407,1762472568.529339
31408,1762472568.529339
31409,1762472568.529339
31410,1762472568.529339
31411,1762472568.529339
31412,1762472568.529339
31413,1762472568.529339
31414,1762472568.529339
31415,1762472568.529339
31416,1762472568.529339
31417,1762472568.529339
31418,1762472568.529339
31419,1762472568.529339
31420,1762472568.529339
31421,1762472568.529339
31422,1762472568.529339
31423,1762472568.529339
31424,1762472568.529339
31425,1762472568.529339
31426,1762472568.529339
31427,1762472568.529339
31428,1762472568.529339
31429,1762472568.529339
31430,1762472568.529339
31431,1762472568.529339
31432,1762472568.529339
31433,1762472568.529339
31434,1762472569.0788603
31435,1762472569.0788603
31436,1762472569.0788603
31437,1762472569.0788603
31438,1762472569.0788603
31439,1762472569.0788603
31440,1762472569.0788603
31441,1762472569.0788603
31442,1762472569.0788603
31443,1762472569.0788603
31444,1762472569.0788603
31445,1762472569.0788603
31446,1762472569.0788603
31447,1762472569.0788603
31448,1762472569.0788603
31449,1762472569.0788603
31450,1762472569.0788603
31451,1762472569.0788603
31452,1762472569.0788603
31453,1762472569.0788603
31454,1762472569.0788603
31455,1762472569.0788603
31456,1762472569.0788603
31457,1762472569.0788603
31458,1762472569.0788603
31459,1762472569.0788603
31460,1762472569.0788603
31461,1762472569.0788603
31462,1762472569.1689615
31463,1762472569.1689615
31464,1762472569.1689615
31465,1762472569.1689615
31466,1762472569.1689615
31467,1762472569.1689615
31468,1762472569.1689615
31469,1762472569.1689615
31470,1762472569.1689615
31471,1762472569.1689615
31472,1762472569.1689615
31473,1762472569.1689615
31474,1762472569.1689615
31475,1762472569.1689615
31476,1762472569.2193651
31477,1762472569.2193651
31478,1762472569.2193651
31479,1762472569.2193651
31480,1762472569.2193651
31481,1762472569.2193651
31482,1762472569.2193651
31483,1762472569.2193651
31484,1762472569.2193651
31485,1762472569.2193651
31486,1762472569.2193651
31487,1762472569.2193651
31488,1762472569.2193651
31489,1762472569.2193651
31490,1762472569.2193651
31491,1762472569.2193651
31492,1762472569.2193651
31493,1762472569.2193651
31494,1762472569.2193651
31495,1762472569.2193651
31496,1762472569.2193651
31497,1762472569.2193651
31498,1762472569.2193651
31499,1762472569.2193651
31500,1762472569.2193651
31501,1762472569.2193651
31502,1762472569.2193651
31503,1762472569.2193651
31504,1762472569.2193651
31505,1762472569.2193651
31506,1762472569.2193651
31507,1762472569.2193651
31508,1762472569.2193651
31509,1762472569.2193651
31510,1762472569.2193651
31511,1762472569.2193651
31512,1762472569.2193651
31513,1762472569.2193651
31514,1762472569.2193651
31515,1762472569.2193651
31516,1762472569.2193651
31517,1762472569.2193651
31518,1762472569.2193651
31519,1762472569.2193651
31520,1762472569.2193651
31521,1762472569.2193651
31522,1762472569.2193651
31523,1762472569.2193651
31524,1762472569.2193651
31525,1762472569.2193651
31526,1762472569.2193651
31527,1762472569.2193651
31528,1762472569.2193651
31529,1762472569.2193651
31530,1762472569.2193651
31531,1762472569.2193651
31532,1762472569.2193651
31533,1762472569.2193651
31534,1762472569.2193651
31535,1762472569.2193651
31536,1762472569.2193651
31537,1762472569.2193651
31538,1762472569.2193651
31539,1762472569.2193651
31540,1762472569.2193651
31541,1762472569.2193651
31542,1762472569.2193651
31543,1762472569.2193651
31544,1762472569.2193651
31545,1762472569.2193651
31546,1762472569.2193651
31547,1762472569.2193651
31548,1762472569.2193651
31549,1762472569.2193651
31550,1762472569.2193651
31551,1762472569.2193651
31552,1762472569.2193651
31553,1762472569.2193651
31554,1762472569.2193651
31555,1762472569.2193651
31556,1762472569.2193651
31557,1762472569.2193651
31558,1762472569.2193651
31559,1762472569.2193651
31560,1762472569.2193651
31561,1762472569.2193651
31562,1762472569.2193651
31563,1762472569.2193651
31564,1762472569.2193651
31565,1762472569.2193651
31566,1762472569.2193651
31567,1762472569.2193651
31568,1762472569.2193651
31569,1762472569.2193651
31570,1762472569.2193651
31571,1762472569.2193651
31572,1762472569.2193651
31573,1762472569.2193651
31574,1762472569.2193651
31575,1762472569.2193651
31576,1762472569.2193651
31577,1762472569.2193651
31578,1762472569.2193651
31579,1762472569.2193651
31580,1762472569.2193651
31581,1762472569.2193651
31582,1762472569.2193651
31583,1762472569.2193651
31584,1762472569.2193651
31585,1762472569.2193651
31586,1762472569.2193651
31587,1762472569.2193651
31588,1762472569.2193651
31589,1762472569.2193651
31590,1762472569.2193651
31591,1762472569.2193651
31592,1762472569.2193651
31593,1762472569.2193651
31594,1762472569.2193651
31595,1762472569.2193651
31596,1762472569.2193651
31597,1762472569.2193651
31598,1762472569.2193651
31599,1762472569.2193651
31600,1762472569.2193651
31601,1762472569.2193651
31602,1762472569.2193651
31603,1762472569.2193651
31604,1762472569.2193651
31605,1762472569.2193651
31606,1762472569.2193651
31607,1762472569.2193651
31608,1762472569.2193651
31609,1762472569.2193651
31610,1762472569.2193651
31611,1762472569.2193651
31612,1762472569.2193651
31613,1762472569.2193651
31614,1762472569.2193651
31615,1762472569.2193651
31616,1762472569.2193651
31617,1762472569.2193651
31618,1762472569.2193651
31619,1762472569.2193651
31620,1762472569.2193651
31621,1762472569.2193651
31622,1762472569.2193651
31623,1762472569.2193651
31624,1762472569.2193651
31625,1762472569.2193651
31626,1762472569.2193651
31627,1762472569.2193651
31628,1762472569.2193651
31629,1762472569.2193651
31630,1762472569.2193651
31631,1762472569.2193651
31632,1762472569.2193651
31633,1762472569.2193651
31634,1762472569.2193651
31635,1762472569.2193651
31636,1762472569.2193651
31637,1762472569.2193651
31638,1762472569.2193651
31639,1762472569.2193651
31640,1762472569.2193651
31641,1762472569.2193651
31642,1762472569.2193651
31643,1762472569.2193651
31644,1762472569.2193651
31645,1762472569.2193651
31646,1762472569.2193651
31647,1762472569.2193651
31648,1762472569.2193651
31649,1762472569.2193651
31650,1762472569.2193651
31651,1762472569.2193651
31652,1762472569.2193651
31653,1762472569.2193651
31654,1762472569.2193651
31655,1762472569.2193651
31656,1762472569.2193651
31657,1762472569.2193651
31658,1762472569.2193651
31659,1762472569.2193651
31660,1762472569.2193651
31661,1762472569.2193651
31662,1762472569.2193651
31663,1762472569.2193651
31664,1762472569.2193651
31665,1762472569.2193651
31666,1762472569.2193651
31667,1762472569.2193651
31668,1762472569.2193651
31669,1762472569.2193651
31670,1762472569.2193651
31671,1762472569.2193651
31672,1762472569.2193651
31673,1762472569.2193651
31674,1762472569.2193651
31675,1762472569.2193651
31676,1762472569.2193651
31677,1762472569.2193651
31678,1762472569.2193651
31679,1762472569.2193651
31680,1762472569.2193651
31681,1762472569.2193651
31682,1762472569.2193651
31683,1762472569.2193651
31684,1762472569.2193651
31685,1762472569.2193651
31686,1762472569.2193651
31687,1762472569.2193651
31688,1762472569.2193651
31689,1762472569.2193651
31690,1762472569.2193651
31691,1762472569.2193651
31692,1762472569.2193651
31693,1762472569.2193651
31694,1762472569.2193651
31695,1762472569.2193651
31696,1762472569.2193651
31697,1762472569.2193651
31698,1762472569.2193651
31699,1762472569.2193651
31700,1762472569.2193651
31701,1762472569.2193651
31702,1762472569.2193651
31703,1762472569.2193651
31704,1762472569.2193651
31705,1762472569.2193651
31706,1762472569.2193651
31707,1762472569.2193651
31708,1762472569.2193651
31709,1762472569.2193651
31710,1762472569.2193651
31711,1762472569.2193651
31712,1762472569.2193651
31713,1762472569.2193651
31714,1762472569.2193651
31715,1762472569.2193651
31716,1762472569.2193651
31717,1762472569.2193651
31718,1762472569.2193651
31719,1762472569.2193651
31720,1762472569.2193651
31721,1762472569.2193651
31722,1762472569.2193651
31723,1762472569.2193651
31724,1762472569.2193651
31725,1762472569.2193651
31726,1762472569.2193651
31727,1762472569.2193651
31728,1762472569.2193651
31729,1762472569.2193651
31730,1762472569.2193651
31731,1762472569.2193651
31732,1762472569.2193651
31733,1762472569.2193651
31734,1762472569.2193651
31735,1762472569.2193651
31736,1762472569.2193651
31737,1762472569.2193651
31738,1762472569.2193651
31739,1762472569.2193651
31740,1762472569.2193651
31741,1762472569.2193651
31742,1762472569.2193651
31743,1762472569.2193651
31744,1762472569.2193651
31745,1762472569.2193651
31746,1762472569.2193651
31747,1762472569.2193651
31748,1762472569.2193651
31749,1762472569.2193651
31750,1762472569.2193651
31751,1762472569.2193651
31752,1762472569.2193651
31753,1762472569.2193651
31754,1762472569.2193651
31755,1762472569.2193651
31756,1762472569.2193651
31757,1762472569.2193651
31758,1762472569.2193651
31759,1762472569.2193651
31760,1762472569.2193651
31761,1762472569.2193651
31762,1762472569.2193651
31763,1762472569.2193651
31764,1762472569.2193651
31765,1762472569.2193651
31766,1762472569.2193651
31767,1762472569.2193651
31768,1762472569.2193651
31769,1762472569.2193651
31770,1762472569.2193651
31771,1762472569.2193651
31772,1762472569.2193651
31773,1762472569.2193651
31774,1762472569.2193651
31775,1762472569.2193651
31776,1762472569.2193651
